vd	53	a	-13863198537367524775	-13863198537280553518	1802092232592421067984	1802092232635306970840
vd	53	m	-13631095154382445108	-13631095154295717512	1995198694171569118773	1995198694214363439548
vd	53	q1	-13750093198046625701	-13750093197959765795	1902763757882252620610	1902763757925098879106
vd	53	q3	-13506704360976821272	-13506704360890246123	2079490040290162482746	2079490040332892970321
vd	54	a	-13377414675909129758	-13377414675822726405	2155744455164272363114	2155744455206927737120
vd	54	m	-13106078743701748740	-13106078743615752023	2284633355567933507124	2284633355610401818890
vd	54	q1	-13243713047701363773	-13243713047615153205	2224081579127795963600	2224081579170363945456
vd	54	q3	-12964982619837494190	-12964982619751731582	2337543353851756646587	2337543353894113447118
vd	55	a	-12820886431630107391	-12820886431544599209	2382966094460865680447	2382966094503099095426
vd	55	m	-12525491535818174632	-12525491535733221284	2452018613651775289903	2452018613693734734802
vd	55	q1	-12674242186310720862	-12674242186225483772	2421066377240954547673	2421066377283054673350
vd	55	q3	-12375065210409228645	-12375065210324579225	2476006163880716643620	2476006163922523626637
vd	56	a	-12223382492558317753	-12223382492473992390	2493220679660027722272	2493220679701670458020
vd	56	m	-11917864892907605948	-11917864892823980117	2508134775855388290407	2508134775896672690332
vd	56	q1	-12070850730773671896	-12070850730689686875	2503861453603726262956	2503861453645195363714
vd	56	q3	-11764807158491274617	-11764807158408027455	2506253298812435364035	2506253298853523648846
vd	57	a	-11612046549578228730	-11612046549495379715	2498435410666269636024	2498435410707150418892
vd	57	m	-11308825059188875440	-11308825059106879743	2465888941423184535522	2465888941463616859245
vd	57	q1	-11459938599536823036	-11459938599454391418	2484904618470653456638	2484904618511315462451
vd	57	q3	-11159033639651033171	-11159033639569490334	2441620315016609483916	2441620315056801933473
vd	58	a	-11010877791196085591	-11010877791115014336	2412334006688101449882	2412334006728043121602
vd	58	m	-10720654223916941056	-10720654223836863906	2339662652880401722726	2339662652919812125414
vd	58	q1	-10864656517414020656	-10864656517333438894	2378268043565546337146	2378268043605226761070
vd	58	q3	-10579140600798110342	-10579140600718555725	2296759715586843754224	2296759715625973684784
vd	59	a	-10440370538023388748	-10440370537944373512	2249802233696752250080	2249802233735591651137
vd	59	m	-10172006368764224142	-10172006368686330218	2144698153286340099938	2144698153324571645329
vd	59	q1	-10304584072903118816	-10304584072824655725	2199033811809683116941	2199033811848223547885
vd	59	q3	-10042847723915865128	-10042847723838556938	2087038571483263876261	2087038571521176848087
vd	60	a	-9917303609977615188	-9917303609900488550	2026297516435441334657	2026297516473280801996
vd	60	m	-9677767155711761439	-9677767155634354846	1896533741187640794002	1896533741225723738760
vd	60	q1	-9795554738615399495	-9795554738538123319	1962716117343218025780	1962716117381184815945
vd	60	q3	-9564092361976548948	-9564092361899028118	1827987567768367788937	1827987567806557401985
vd	61	a	-9454667458986775886	-9454667458909154724	1757312181427613125320	1757312181465901134874
vd	61	m	-9249044781916789449	-9249044781839020763	1610496799034234691411	1610496799072687101001
vd	61	q1	-9349615319630663657	-9349615319552959479	1684739179692014814109	1684739179730390552000
vd	61	q3	-9153050865098041818	-9153050865020228147	1534809557925634292259	1534809557964151942803
vd	62	a	-9061715007050564204	-9061715006972724690	1457897917321241386230	1457897917359813001581
vd	62	m	-8893276876402665224	-8893276876324828974	1301261079661104346631	1301261079699751494453
vd	62	q1	-8975105321840151091	-8975105321762303803	1379977958688410804031	1379977958727025772168
vd	62	q3	-8816271985260938030	-8816271985183131825	1221953707372613666972	1221953707411281750636
vd	63	a	-8744120522198262540	-8744120522120501971	1142257029490876010503	1142257029529555915660
vd	63	m	-8614437151839732791	-8614437151762118262	982472820362392075576	982472820401063335876
vd	63	q1	-8676840247807974497	-8676840247730277217	1062366742952313949287	1062366742990995268418
vd	63	q3	-8556905809265864554	-8556905809188349641	902759294003901270655	902759294042552419207
vd	64	a	-8504229748995557065	-8504229748918160505	823404057367347364503	823404057405967298734
vd	64	m	-8413324652984938388	-8413324652907835075	666448264178980025788	666448264217504091765
vd	64	q1	-8456381834170723598	-8456381834093464497	744578684091776664325	744578684130354047725
vd	64	q3	-8375010918975973901	-8375010918899045393	589171257319266063600	589171257357725553426
vd	65	a	-8341383879753087934	-8341383879676353384	512899363142936224559	512899363181319833441
vd	65	m	-8287918049666065499	-8287918049589756974	363943249354139932504	363943249392347772541
vd	65	q1	-8312377733132261584	-8312377733055739919	437777408188259708310	437777408226556228520
vd	65	q3	-8267922200569610887	-8267922200493500058	291527693583853778482	291527693621978893290
vd	66	a	-8252299790060204248	-8252299789984308462	220654433505181960189	220654433543214046352
vd	66	m	-8233777483915590765	-8233777483840178182	83993722512988546167	83993722550802508670
