segment	280	((2065 : ℚ) / 2048)	((8261 : ℚ) / 8192)	4	0	3
segment	281	((8261 : ℚ) / 8192)	((4131 : ℚ) / 4096)	4	0	3
segment	282	((4131 : ℚ) / 4096)	((8263 : ℚ) / 8192)	4	0	3
segment	283	((8263 : ℚ) / 8192)	((1033 : ℚ) / 1024)	4	0	3
segment	284	((1033 : ℚ) / 1024)	((8265 : ℚ) / 8192)	4	0	3
segment	285	((8265 : ℚ) / 8192)	((4133 : ℚ) / 4096)	4	0	3
segment	286	((4133 : ℚ) / 4096)	((8267 : ℚ) / 8192)	4	0	3
segment	287	((8267 : ℚ) / 8192)	((2067 : ℚ) / 2048)	4	0	3
segment	288	((2067 : ℚ) / 2048)	((8269 : ℚ) / 8192)	4	0	3
segment	289	((8269 : ℚ) / 8192)	((4135 : ℚ) / 4096)	4	0	3
segment	290	((4135 : ℚ) / 4096)	((8271 : ℚ) / 8192)	4	0	3
segment	291	((8271 : ℚ) / 8192)	((517 : ℚ) / 512)	4	0	3
segment	292	((517 : ℚ) / 512)	((8273 : ℚ) / 8192)	4	0	3
segment	293	((8273 : ℚ) / 8192)	((4137 : ℚ) / 4096)	4	0	3
segment	294	((4137 : ℚ) / 4096)	((8275 : ℚ) / 8192)	4	0	3
segment	295	((8275 : ℚ) / 8192)	((2069 : ℚ) / 2048)	4	0	3
segment	296	((2069 : ℚ) / 2048)	((8277 : ℚ) / 8192)	4	0	3
segment	297	((8277 : ℚ) / 8192)	((4139 : ℚ) / 4096)	4	0	3
segment	298	((4139 : ℚ) / 4096)	((8279 : ℚ) / 8192)	4	0	3
segment	299	((8279 : ℚ) / 8192)	((1035 : ℚ) / 1024)	4	0	3
segment	300	((1035 : ℚ) / 1024)	((8281 : ℚ) / 8192)	4	0	3
segment	301	((8281 : ℚ) / 8192)	((4141 : ℚ) / 4096)	4	0	3
segment	302	((4141 : ℚ) / 4096)	((8283 : ℚ) / 8192)	4	0	3
segment	303	((8283 : ℚ) / 8192)	((2071 : ℚ) / 2048)	4	0	3
segment	304	((2071 : ℚ) / 2048)	((8285 : ℚ) / 8192)	4	0	3
segment	305	((8285 : ℚ) / 8192)	((4143 : ℚ) / 4096)	4	0	3
segment	306	((4143 : ℚ) / 4096)	((8287 : ℚ) / 8192)	4	0	3
segment	307	((8287 : ℚ) / 8192)	((259 : ℚ) / 256)	4	0	3
segment	308	((259 : ℚ) / 256)	((8289 : ℚ) / 8192)	4	0	3
segment	309	((8289 : ℚ) / 8192)	((4145 : ℚ) / 4096)	4	0	3
segment	310	((4145 : ℚ) / 4096)	((8291 : ℚ) / 8192)	4	0	3
segment	311	((8291 : ℚ) / 8192)	((2073 : ℚ) / 2048)	4	0	3
segment	312	((2073 : ℚ) / 2048)	((8293 : ℚ) / 8192)	4	0	3
segment	313	((8293 : ℚ) / 8192)	((4147 : ℚ) / 4096)	4	0	3
segment	314	((4147 : ℚ) / 4096)	((8295 : ℚ) / 8192)	4	0	3
segment	315	((8295 : ℚ) / 8192)	((1037 : ℚ) / 1024)	4	0	3
segment	316	((1037 : ℚ) / 1024)	((8297 : ℚ) / 8192)	4	0	3
segment	317	((8297 : ℚ) / 8192)	((4149 : ℚ) / 4096)	4	0	3
segment	318	((4149 : ℚ) / 4096)	((8299 : ℚ) / 8192)	4	0	3
segment	319	((8299 : ℚ) / 8192)	((2075 : ℚ) / 2048)	4	0	3
